0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.096,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.098,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.1,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.102,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.104,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.106,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.108,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.11,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.112,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.114,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.116,0
0.118,0
0.118,0
0.118,0
0.118,0
0.118,0
0.118,0
0.118,0
0.118,0
0.118,0
0.118,0
0.118,0
0.118,0
